Video,Index,AntennaLx,AntennaLr,AntennaLl,AntennaRx,AntennaRy,AntennaRl,Headx,Heady,Headl,Bodyx,Bodyy,Bodyl,Tailx,Taily,Taill,Sector
2021_2.2,2261,161.72,247.52,0,97.24,225.16,0,145.6,179.92,1,151.32,163.28,1,172.64,106.6,0,6
2021_2.2,2399,147.68,244.92,0,86.32,213.2,0,135.72,183.56,1,145.08,163.8,1,173.68,113.36,0,6
2021_2.2,2620,150.8,250.12,0,87.88,209.56,0,138.84,179.4,1,150.28,157.56,1,175.76,114.92,0,6
2021_2.2,5099,129.48,252.2,0,80.6,208.52,0,135.2,181.48,1,147.68,163.28,1,185.12,117.52,1,6
2021_2.2,5104,139.88,239.2,0,71.24,198.12,0,138.84,172.64,1,148.72,156.52,1,182.52,103.48,0,6
2021_2.2,5915,131.04,247.52,0,63.44,202.28,0,137.8,177.84,1,149.76,158.6,1,182,118.04,0,6
2021_2.2,5920,133.64,252.2,0,75.92,202.8,0,134.68,179.4,1,147.16,160.68,1,180.96,117,0,6
2021_2.2,5921,129.48,255.84,0,68.12,199.68,0,134.16,182.52,1,147.16,163.28,1,184.6,115.44,0,6
2021_2.2,6318,136.24,244.4,0,73.84,221.52,0,135.2,182,1,146.12,162.76,1,176.28,120.12,1,6
2021_2.2,6404,141.96,241.8,0,83.2,197.08,0,135.72,183.04,1,148.2,162.76,1,179.92,120.64,0,6
2021_2.2,6497,133.64,251.16,0,77.48,204.88,0,137.28,176.28,1,148.72,160.68,1,183.04,118.56,0,6
2021_2.2,7491,144.56,240.24,0,83.72,205.4,0,137.28,182.52,1,146.12,164.32,1,179.92,115.44,1,6
2021_2.2,8847,250.12,102.96,1,261.04,172.12,1,198.12,147.16,1,172.12,149.24,0,119.6,154.44,0,3
2021_2.2,9068,185.12,49.4,1,243.88,89.44,1,179.92,120.12,1,165.36,136.24,1,131.56,176.8,1,2
2021_2.2,9393,244.4,90.48,1,263.64,162.76,1,191.88,141.44,1,171.6,146.64,1,113.88,159.12,1,3
2021_2.2,11199,147.16,46.8,0,222.04,64.48,1,172.64,116.48,1,165.36,134.68,1,141.96,186.68,1,2
2021_2.2,11484,190.84,51.48,1,241.28,89.96,1,177.84,118.56,1,169.52,135.72,1,130.52,187.72,0,2
2021_2.2,11492,173.68,54.6,0,234.52,81.12,1,177.32,119.08,1,163.28,136.76,1,133.12,185.12,1,2
2021_2.2,12984,166.4,47.84,0,240.76,81.12,1,175.24,112.32,1,166.4,137.28,1,133.12,182.52,0,2
2021_2.2,13109,184.6,50.44,1,240.24,87.36,1,183.56,119.6,1,167.44,136.24,0,138.32,174.72,0,2
2021_2.2,14442,254.8,128.96,1,252.2,194.48,1,190.32,156,1,168.48,150.8,1,102.44,145.6,1,4
2021_2.2,15423,110.76,58.24,1,170.56,53.56,0,151.32,110.76,0,155.48,136.76,0,156.52,187.2,0,1
2021_2.2,15803,139.88,53.04,0,202.8,58.24,1,167.44,113.36,1,161.72,136.24,1,152.36,192.4,0,2
2021_2.2,16357,186.16,52.52,1,240.76,88.92,1,180.96,119.08,1,169,139.88,1,136.76,180.44,0,2
2021_2.2,16884,190.84,55.12,1,242.32,100.88,1,175.76,124.28,1,159.64,138.84,1,120.64,183.04,1,2
2021_2.2,17386,185.64,55.12,1,241.28,93.08,1,178.36,124.8,1,165.36,143.52,1,129.48,190.84,1,2
2021_2.2,17440,233.48,81.12,1,262.6,140.92,1,190.84,134.68,1,171.08,142.48,1,118.04,174.72,0,3
2021_2.2,17497,254.28,106.6,1,258.96,173.68,1,196.56,147.16,1,172.64,147.68,1,117,152.36,0,3
2021_2.2,17829,152.88,54.6,0,224.12,76.44,1,172.64,115.96,1,162.24,137.8,1,134.16,195.52,0,2
2021_2.2,18061,238.68,88.4,1,261.04,151.32,1,192.92,140.4,1,173.16,145.6,1,112.84,165.88,0,3
2021_2.2,18153,231.92,83.2,1,255.84,143,1,188.24,136.24,1,166.4,145.08,1,111.8,171.6,1,3
2021_2.2,18438,225.16,70.72,1,257.92,131.04,1,188.76,131.04,1,167.44,143.52,1,118.56,175.24,0,3
2021_2.2,19519,229.32,76.44,1,261.04,136.76,1,190.84,131.56,0,163.28,144.56,0,121.16,170.04,0,3
2021_2.2,19649,256.88,177.84,1,219.96,230.88,0,185.12,169.52,1,166.4,156,1,123.76,125.32,0,4
2021_2.2,20467,254.28,180.44,1,190.84,232.44,0,183.04,172.12,1,165.88,158.6,1,121.16,123.76,0,4
2021_2.2,20697,230.36,77.48,1,259.48,138.32,1,192.92,134.68,1,169.52,144.04,1,114.92,171.08,1,3
2021_2.2,20758,206.96,65.52,1,254.28,118.04,1,181.48,127.92,1,162.76,143,1,124.28,181.48,1,3
2021_2.2,21034,253.76,111.8,1,257.4,180.44,1,197.6,151.84,1,173.16,150.28,1,124.8,153.4,0,3
2021_2.2,21144,260.52,120.12,1,256.36,190.32,1,197.6,150.28,1,171.08,147.68,0,113.36,140.4,0,4
2021_2.2,21446,158.6,57.72,0,234.52,80.6,1,175.24,115.44,1,164.32,134.68,1,131.04,176.8,0,2
2021_2.2,21492,155.48,59.28,0,216.32,74.88,1,166.92,122.2,1,159.12,141.96,1,138.32,195.52,0,2
2021_2.4,451,166.08,214.56,0,104.64,209.76,0,140.16,169.92,1,144,146.88,1,152.16,89.76,0,6
2021_2.4,736,82.56,57.6,1,180,47.04,1,130.08,97.44,1,136.32,121.92,1,140.64,186.24,0,1
2021_2.4,853,233.28,178.08,1,166.08,222.24,0,167.04,163.2,1,153.12,145.44,1,128.16,105.12,0,5
2021_2.4,1022,201.12,209.76,0,139.68,219.36,0,157.92,171.36,1,149.76,147.36,1,133.92,91.68,0,5
2021_2.4,1038,171.36,230.88,0,110.88,225.12,0,145.92,170.88,1,144.48,148.32,1,140.16,95.04,0,5
2021_2.4,1089,166.08,223.68,0,117.6,224.64,0,143.04,172.32,1,143.04,152.64,1,140.16,96,0,5
2021_2.4,1106,187.2,228,0,103.68,222.24,0,141.6,174.72,1,142.08,152.16,1,144.96,87.36,0,6
2021_2.4,1158,171.36,237.6,0,108,228.96,0,142.56,172.8,1,144,152.16,1,145.92,97.44,0,6
2021_2.4,1283,175.2,224.16,0,105.6,224.16,0,142.56,172.8,1,144,152.64,1,144,93.12,0,6
2021_2.4,1364,181.92,228.96,0,101.28,230.4,0,142.56,170.88,1,143.04,149.76,1,144,88.8,0,6
2021_2.4,1369,165.12,245.28,0,107.04,241.44,0,142.56,170.88,1,144.96,149.76,1,144.96,93.12,0,6
2021_2.4,1520,179.52,226.56,0,111.84,222.24,0,142.08,171.84,1,142.56,148.32,1,142.08,97.92,0,5
2021_2.4,1885,170.4,245.76,0,100.32,237.12,0,139.68,171.84,1,143.52,150.24,1,143.52,95.52,0,6
2021_2.4,1997,166.08,236.16,0,104.64,227.04,0,141.12,176.64,1,140.64,154.56,1,145.44,105.6,0,6
2021_2.4,2033,180,223.68,0,113.28,222.72,0,144.96,171.36,1,145.44,152.16,1,147.84,103.2,0,6
2021_2.4,2051,169.44,233.28,0,100.32,221.28,0,138.24,168.48,1,143.52,149.76,1,145.92,93.6,0,6
2021_2.4,2083,160.8,218.88,0,107.04,214.56,0,141.6,172.8,1,141.6,153.6,1,143.04,101.28,0,6
2021_2.4,2110,166.56,232.32,0,108,222.24,0,142.08,171.84,1,143.04,152.16,1,144.48,107.52,0,6
2021_2.4,2289,162.72,226.56,0,114.72,223.68,0,139.2,173.76,1,141.12,152.64,1,144.96,101.76,0,6
2021_2.4,2370,157.44,223.68,0,92.16,205.92,0,134.88,168.96,1,140.16,148.8,1,151.2,92.16,0,6
2021_2.4,2568,155.52,231.36,0,86.88,216.96,0,131.52,169.44,1,140.64,148.32,1,161.76,91.2,0,6
2021_2.4,2574,136.8,242.4,0,79.2,216.96,0,130.56,166.56,1,140.16,150.24,1,159.36,97.92,1,6
2021_2.4,2576,151.68,216.96,0,94.56,202.56,0,134.88,171.36,1,141.12,154.08,1,155.04,104.16,0,6
2021_2.4,3456,176.64,235.68,0,95.52,226.08,0,143.04,170.88,1,144.96,150.72,1,145.92,86.88,0,6
2021_2.4,3477,172.32,229.44,0,100.32,222.24,0,142.08,172.32,1,142.08,150.24,1,141.6,103.2,0,5
2021_2.4,4235,193.92,43.2,1,247.68,120,1,176.16,111.84,1,157.44,121.44,1,105.12,148.32,1,3
2021_2.4,4246,200.16,47.04,1,243.36,126.72,1,172.8,111.84,1,156.96,122.4,1,104.64,143.04,0,3
2021_3.1,130,65.88,212.28,1,70.76,130.54,1,130.54,175.07,1,153.72,173.24,1,203.13,178.73,1,0
2021_3.1,196,234.24,86.62,1,279.99,148.23,1,212.28,149.45,1,193.37,161.65,1,152.5,187.88,1,3
2021_3.1,319,264.13,111.63,1,286.09,185.44,1,218.38,163.48,1,197.03,167.75,1,142.13,183.61,1,3
2021_3.1,683,285.48,166.53,1,259.86,242.17,1,217.77,183,1,197.03,177.51,1,143.96,161.65,1,4
2021_3.1,903,285.48,200.69,1,234.85,253.76,0,211.67,192.76,0,192.76,180.56,1,145.79,151.89,1,4
2021_3.1,907,284.26,192.76,1,238.51,259.86,0,212.28,193.37,1,189.71,181.78,1,147.01,160.43,1,4
2021_3.1,1265,288.53,147.62,1,279.38,224.48,1,225.09,176.9,1,203.13,173.85,1,142.74,168.36,1,4
2021_3.1,1362,290.36,181.17,1,260.47,248.88,1,222.65,189.71,1,199.47,180.56,1,148.23,162.26,1,4
2021_3.1,1750,280.6,228.75,1,224.48,269.01,0,207.4,206.18,1,192.76,187.27,1,155.55,143.35,1,5
2021_3.1,1771,242.78,240.95,0,174.46,256.2,0,192.76,208.01,1,182.39,184.83,1,168.36,132.37,0,5
2021_3.1,1816,286.7,180.56,1,251.93,245.83,1,217.77,188.49,1,194.59,176.9,1,138.47,152.5,0,4
2021_3.1,2098,186.05,67.1,0,258.03,91.5,1,203.74,130.54,1,192.15,148.23,1,164.7,197.03,1,2
2021_3.1,2101,185.44,82.35,0,256.2,107.36,1,197.03,139.69,1,186.66,155.55,1,160.43,206.79,1,2
2021_3.1,2293,64.66,170.8,1,98.82,102.48,1,137.86,154.33,1,157.99,164.09,1,209.23,181.17,1,0
2021_3.1,2366,206.79,72.59,1,267.18,122,1,208.01,130.54,0,186.66,152.5,0,151.89,197.64,0,2
2021_3.1,2525,101.26,250.71,0,67.1,182.39,1,143.35,190.93,0,160.43,181.78,1,213.5,161.65,1,7
2021_3.1,3307,269.62,239.12,1,187.27,271.45,0,200.69,210.45,1,187.27,187.88,1,159.82,164.09,1,5
2021_3.1,3728,286.09,183.61,1,251.93,254.37,1,217.77,193.98,1,195.2,183,1,146.4,165.31,1,4
2021_3.1,4781,276.33,195.81,1,225.7,256.81,0,206.18,191.54,1,188.49,176.29,1,143.96,146.4,1,4
2021_3.1,5202,283.65,187.88,1,252.54,254.98,1,215.33,190.93,1,192.76,179.95,1,153.72,165.31,1,4
2021_3.1,5210,290.97,195.81,1,251.32,259.25,1,217.77,195.81,1,200.69,183.61,1,162.26,164.09,1,4
2021_3.1,5628,290.36,188.49,1,256.81,253.15,1,218.99,190.93,1,198.86,176.9,1,153.72,157.38,1,4
2021_3.1,5977,236.68,78.08,1,283.04,132.98,1,214.11,142.74,1,197.64,155.55,1,157.99,194.59,1,3
2021_3.1,6794,71.98,192.76,1,86.01,116.51,1,135.42,166.53,1,160.43,169.58,1,214.11,183,1,0
2021_3.1,6839,64.66,169.58,1,95.77,100.04,1,136.64,155.55,1,156.77,163.48,1,209.23,178.73,1,0
2021_3.1,6933,68.93,171.41,1,104.31,103.7,1,142.74,159.82,1,165.31,165.92,1,209.23,184.22,1,0
2021_3.1,7120,190.32,68.32,0,255.59,95.16,1,200.08,131.76,1,184.83,152.5,1,159.82,204.35,1,2
2021_3.1,7163,189.71,69.54,0,258.64,95.77,1,201.91,130.54,1,190.93,150.67,1,161.04,198.25,1,2
2021_3.1,7246,76.25,201.3,1,86.62,126.27,1,140.91,167.75,1,162.87,170.19,1,217.16,179.34,1,0
2021_3.1,7454,212.89,68.32,1,266.57,115.9,1,201.91,137.25,1,187.27,151.89,1,150.06,201.3,1,2
2021_3.1,7476,242.78,87.23,1,282.43,149.45,1,209.23,151.89,1,196.42,162.26,1,142.13,194.59,1,3
2021_3.1,7580,126.27,80.52,1,188.49,61,0,169.58,126.27,0,176.29,154.33,0,181.78,212.89,1,1
2021_3.1,7604,162.87,283.04,0,101.26,244,0,163.48,214.11,1,172.63,187.88,1,203.74,134.2,0,6
2021_3.1,8038,268.4,243.39,1,203.13,284.87,0,196.42,210.45,1,186.05,191.54,1,154.94,152.5,1,5
2021_3.1,8437,211.06,270.23,0,137.25,262.91,0,172.63,212.89,1,176.29,189.1,1,186.66,120.78,0,6
2021_3.1,8499,148.23,273.28,0,87.84,217.77,0,156.16,208.01,1,170.19,187.88,1,206.18,143.35,0,6
2021_3.1,8560,80.52,124.44,1,136.03,73.2,1,151.28,140.3,1,164.09,158.6,1,195.81,197.03,1,1
2021_3.1,8582,78.69,132.37,1,137.86,81.13,1,148.84,146.4,1,165.92,159.82,1,200.69,198.25,1,0
2021_3.1,8655,91.5,107.97,1,161.65,67.71,0,154.94,139.08,1,163.48,156.77,1,192.15,207.4,1,1
2021_3.1,8827,272.06,120.17,1,283.04,193.37,1,217.16,167.14,1,194.59,168.97,1,140.91,178.12,0,3
2021_3.1,9021,286.09,156.16,1,270.84,229.36,1,219.6,178.73,1,197.03,172.63,1,141.52,159.21,0,4
2021_3.1,9101,285.48,193.37,1,238.51,253.76,0,213.5,193.98,1,195.2,181.78,1,144.57,153.11,1,4
2021_3.1,9125,268.4,225.7,1,208.01,261.08,0,198.25,198.25,1,186.66,182.39,1,150.06,141.52,0,5
2021_3.1,9789,283.04,197.64,1,236.07,251.32,0,209.84,192.15,1,191.54,180.56,1,145.79,142.13,0,4
2021_3.1,10683,273.89,128.1,1,283.65,201.3,1,217.77,169.58,1,194.59,170.8,1,141.52,176.29,1,3
2021_3.1,12163,213.5,76.86,1,272.06,125.66,1,206.18,147.01,1,190.93,164.09,1,159.21,197.03,0,2
2021_3.2,538,145.14,241.9,0,76.11,201.78,0,149.27,189.39,1,161.07,166.97,1,193.52,124.49,0,6
2021_3.2,1042,163.43,256.65,0,98.53,215.35,0,161.07,191.16,1,169.33,168.74,1,194.7,119.77,0,6
2021_3.2,1108,163.43,260.19,0,100.3,218.3,0,156.94,190.57,1,168.74,168.74,1,192.34,122.13,0,6
2021_3.2,1140,185.85,250.16,0,132.75,244.26,0,169.92,194.11,1,173.46,172.28,1,179.36,130.98,0,6
2021_3.2,1149,200.01,233.05,0,148.09,238.95,0,174.05,192.93,1,172.87,166.97,1,175.82,112.1,0,6
2021_3.2,1291,227.74,76.11,1,271.4,141.01,1,207.09,132.75,1,184.67,144.55,1,142.19,168.74,1,3
2021_3.2,1880,120.95,238.95,0,70.21,171.1,1,141.01,174.64,1,158.71,159.89,1,199.42,130.39,1,7
2021_3.2,3276,205.91,257.24,0,130.39,251.34,0,170.51,198.24,1,172.28,172.87,1,174.05,113.28,0,6
2021_3.2,3522,199.42,253.11,0,149.27,252.52,0,176.41,195.29,1,175.82,174.05,1,176.41,114.46,0,5
2021_3.2,3722,234.82,223.02,0,162.84,241.31,0,185.26,185.26,1,174.05,165.79,1,156.35,116.23,0,5
2021_3.2,4095,233.05,233.05,0,159.89,251.93,0,182.31,196.47,1,178.18,171.1,1,169.92,119.18,0,5
2021_3.2,4398,256.06,204.73,1,184.67,246.03,0,194.7,181.72,1,179.95,162.84,1,155.76,122.72,0,5
2021_3.2,4973,189.98,254.88,0,138.06,250.16,0,171.69,195.29,1,172.87,167.56,1,178.77,117.41,0,6
2021_3.2,6593,236.59,222.43,0,164.61,247.21,0,185.85,187.03,1,179.36,166.97,1,167.56,115.05,0,5
2021_3.2,7358,260.78,218.3,1,198.24,251.34,0,197.65,190.57,1,183.49,169.33,1,154.58,130.39,1,5
2021_3.2,7395,235.41,84.37,1,269.63,155.17,1,205.91,136.29,1,185.85,145.14,1,142.19,169.92,0,3
2021_3.2,7397,238.36,84.37,1,273.76,153.4,1,207.68,139.24,1,188.21,147.5,1,138.65,171.1,0,3
2021_3.2,8612,265.5,110.33,1,270.22,189.39,1,212.99,151.63,1,192.93,149.86,1,141.6,159.89,1,3
2021_3.2,8761,277.3,155.76,1,248.39,226.56,1,212.99,166.38,1,190.57,158.12,1,141.6,142.19,1,4
2021_3.2,8771,276.12,178.18,1,233.64,240.72,0,213.58,178.18,1,191.75,166.97,1,144.55,144.55,1,4
2021_3.2,8964,168.74,61.36,0,237.18,76.7,1,191.75,115.64,1,182.31,135.11,1,159.3,181.72,1,2
2021_3.2,9440,150.45,258.42,0,88.5,218.3,0,150.45,194.11,1,162.25,177,1,192.93,136.29,1,6
2021_3.2,10225,264.32,194.11,1,214.76,236.59,0,201.78,179.95,1,186.44,163.43,1,145.73,126.85,0,4
2021_3.2,11073,181.72,64.31,0,250.75,88.5,1,197.06,116.23,1,184.08,137.47,1,156.94,183.49,1,2
2021_3.2,11610,165.79,60.77,0,230.1,74.93,1,183.49,117.41,0,177,138.65,1,161.07,193.52,0,2
2021_3.2,12727,91.45,103.25,1,151.63,67.26,0,146.91,126.26,1,162.25,144.55,1,184.08,182.31,1,1
2021_3.2,12944,266.68,191.75,1,214.76,227.15,0,204.14,179.36,1,189.98,163.43,1,142.78,128.03,1,4
2021_3.2,13339,171.1,73.75,0,236.59,87.91,1,187.03,116.82,0,177,136.29,0,158.71,185.85,0,2
2021_3.2,14341,267.27,128.03,1,267.27,195.29,1,215.94,154.58,1,192.34,153.99,1,136.29,155.17,1,3
2021_3.2,14675,259.01,214.17,1,201.78,248.39,0,197.06,189.39,1,182.31,169.33,1,150.45,131.57,1,5
2021_3.2,15833,250.75,91.45,1,279.07,155.17,1,214.76,138.06,1,191.75,142.78,1,145.14,162.25,1,3
2021_3.2,16539,166.97,61.36,0,235.41,79.06,1,185.85,120.36,1,181.13,139.24,1,165.79,183.49,0,2
2021_3.2,17540,99.71,104.43,1,166.38,57.23,0,156.94,121.54,1,165.79,139.24,1,192.34,187.62,0,1
2021_3.2,17641,100.3,99.71,1,160.48,63.72,0,155.17,120.95,1,168.15,138.65,1,194.7,188.21,0,1
2021_3.2,17648,94.4,102.66,1,157.53,61.36,0,153.99,120.95,1,166.97,139.83,1,194.7,178.18,1,1
2021_3.2,17803,185.85,64.31,0,255.47,100.89,1,194.7,121.54,1,182.31,138.65,1,149.86,184.08,1,2
2021_3.2,18280,280.25,151.04,1,253.11,221.84,1,213.58,168.15,1,191.75,159.89,1,144.55,145.73,1,4
2021_3.2,18580,175.82,63.13,0,232.46,81.42,1,189.39,116.23,1,181.13,138.06,1,158.71,190.57,1,2
2021_3.2,19388,228.92,223.61,0,154.58,238.36,0,180.54,192.34,1,175.82,170.51,1,169.92,107.97,0,5
2021_3.2,20580,263.73,112.69,1,278.48,185.85,1,218.89,152.81,1,196.47,153.4,1,146.32,161.07,1,3
2021_3.2,21016,271.99,169.33,1,227.74,228.92,0,207.68,170.51,1,187.62,158.71,1,146.91,129.8,0,4
2021_3.2,21318,71.39,158.12,1,92.04,92.04,1,132.16,141.01,1,153.4,146.32,1,208.27,159.3,1,0
2021_3.2,21449,73.16,148.09,1,105.02,87.91,1,136.88,138.06,1,156.94,144.55,1,202.37,162.84,1,0
2021_3.2,21501,172.87,261.96,0,103.84,233.64,0,158.71,191.16,1,165.79,171.69,1,194.7,122.72,0,6
2021_3.2,21675,244.85,102.66,1,271.4,172.28,1,207.68,149.27,1,187.03,155.76,1,133.93,167.56,0,3
2021_3.2,21832,165.2,59.59,0,220.66,70.21,1,185.85,112.69,0,179.36,132.75,1,162.84,187.62,1,2
2021_3.2_h,212,204.716666666667,254.886666666667,0,138.976666666667,250.85,0,175.883333333333,209.33,1,176.46,188.57,1,182.803333333333,119.946666666667,0,6
2021_3.2_h,782,179.92,261.806666666667,0,117.64,246.236666666667,0,166.656666666667,208.176666666667,1,170.116666666667,186.84,1,177.036666666667,130.903333333333,0,6
2021_3.2_h,904,178.766666666667,265.843333333333,0,114.18,245.083333333333,0,162.62,211.636666666667,1,171.846666666667,190.3,1,183.38,132.056666666667,0,6
2021_3.2_h,2445,102.07,225.476666666667,0,85.9233333333333,148.78,1,143.59,173.576666666667,1,164.926666666667,170.116666666667,1,218.556666666667,159.736666666667,0,7
2021_3.2_h,2851,175.306666666667,268.15,0,113.603333333333,254.31,0,165.503333333333,212.79,0,170.693333333333,191.453333333333,1,183.38,138.4,0,6
2021_3.2_h,3061,221.44,262.96,0,167.233333333333,271.61,0,182.226666666667,219.71,1,175.883333333333,192.606666666667,1,165.503333333333,133.786666666667,0,5
2021_3.2_h,3716,167.81,271.61,0,94.5733333333333,230.666666666667,1,153.97,208.753333333333,1,170.693333333333,185.11,1,190.876666666667,136.093333333333,0,6
2021_3.2_h,4590,194.336666666667,269.303333333333,0,136.67,259.5,0,170.116666666667,211.06,1,172.423333333333,186.263333333333,1,178.19,123.983333333333,0,6
2021_3.2_h,6404,159.736666666667,281.413333333333,0,95.7266666666667,237.586666666667,1,157.43,205.293333333333,1,170.116666666667,185.686666666667,1,198.373333333333,138.4,1,6
2021_3.2_h,6714,137.823333333333,261.806666666667,0,84.1933333333333,206.446666666667,1,148.203333333333,194.336666666667,1,164.926666666667,177.613333333333,1,204.14,141.283333333333,1,7
2021_3.2_h,6958,126.866666666667,267.573333333333,0,77.85,209.906666666667,1,149.933333333333,200.103333333333,0,166.656666666667,180.496666666667,0,201.256666666667,149.356666666667,1,7
2021_3.2_h,8292,80.7333333333333,207.6,1,92.8433333333333,131.48,1,139.553333333333,171.27,1,161.466666666667,170.693333333333,1,213.366666666667,169.54,0,7
2021_3.2_h,8681,193.76,268.15,0,122.253333333333,255.463333333333,0,165.503333333333,213.943333333333,1,170.116666666667,189.146666666667,1,180.496666666667,130.326666666667,0,6
2021_3.2_h,8911,182.226666666667,93.9966666666667,0,245.083333333333,116.486666666667,1,189.146666666667,147.626666666667,0,182.803333333333,164.35,0,162.62,210.483333333333,0,2
2021_3.2_h,10772,85.3466666666667,125.713333333333,1,143.013333333333,83.04,1,147.626666666667,138.976666666667,1,160.89,155.7,1,191.453333333333,195.49,1,1
2021_3.2_h,10930,148.203333333333,72.0833333333333,1,216.25,76.6966666666667,1,178.766666666667,131.48,0,177.613333333333,149.933333333333,1,173.576666666667,198.95,1,2
2021_3.2_h,11445,78.4266666666667,175.306666666667,1,109.566666666667,106.683333333333,1,140.13,158.006666666667,1,160.89,166.656666666667,1,211.636666666667,185.11,0,0
2021_3.2_h,11658,110.72,98.61,1,164.35,70.93,0,161.466666666667,133.786666666667,1,166.656666666667,155.7,1,191.453333333333,207.023333333333,1,1
2021_3.2_h,12203,137.823333333333,88.23,1,206.446666666667,86.5,1,166.08,140.13,1,171.27,159.16,1,181.073333333333,204.14,0,1
2021_3.2_h,12241,96.88,108.413333333333,1,160.313333333333,79.58,0,150.51,133.786666666667,1,161.466666666667,155.7,1,184.533333333333,198.95,1,1
2021_3.2_h,12369,114.18,246.236666666667,0,81.8866666666667,195.49,1,143.013333333333,196.643333333333,1,163.196666666667,184.533333333333,1,207.6,160.313333333333,1,7
2021_3.2_h,12507,216.25,87.0766666666667,1,264.113333333333,133.21,1,201.833333333333,146.473333333333,1,187.416666666667,160.313333333333,0,157.43,197.22,0,2
2021_3.2_h,12864,177.613333333333,88.8066666666667,0,241.623333333333,109.566666666667,1,193.183333333333,149.356666666667,1,178.766666666667,165.503333333333,1,159.736666666667,217.403333333333,0,2
2021_3.2_h,13192,70.3533333333333,170.116666666667,1,95.15,108.99,1,134.363333333333,155.7,1,156.276666666667,162.043333333333,1,207.6,176.46,1,0
2021_3.2_h,13948,103.223333333333,100.916666666667,1,167.81,76.12,0,156.853333333333,130.326666666667,1,166.08,151.086666666667,1,189.146666666667,198.95,1,1
2021_3.2_h,14011,183.956666666667,82.4633333333333,0,254.886666666667,115.91,1,197.22,140.13,1,187.416666666667,160.89,1,157.43,215.096666666667,1,2
2021_3.2_h,14631,237.01,97.4566666666667,1,270.456666666667,162.62,1,208.176666666667,153.97,1,189.146666666667,163.196666666667,1,145.896666666667,190.3,1,3
2021_3.2_h,15588,96.88,111.873333333333,1,163.196666666667,70.3533333333333,0,155.123333333333,131.48,1,164.926666666667,149.356666666667,1,190.3,195.49,1,1
2021_3.2_h,15709,119.946666666667,87.6533333333333,1,178.19,72.66,0,162.043333333333,134.363333333333,1,167.233333333333,152.24,1,179.92,207.6,1,1
2021_3.2_h,15919,187.993333333333,77.2733333333333,0,255.463333333333,116.486666666667,1,196.066666666667,137.823333333333,1,184.533333333333,152.816666666667,1,154.546666666667,195.49,1,2
2021_3.2_h,15950,186.84,82.4633333333333,0,259.5,119.37,1,194.336666666667,136.67,1,187.993333333333,158.583333333333,1,160.313333333333,202.41,1,2
2021_3.2_h,16072,91.69,120.523333333333,1,149.933333333333,83.04,1,151.663333333333,140.706666666667,1,166.08,156.276666666667,1,190.876666666667,200.68,1,1
2021_3.2_h,16542,114.18,92.2666666666667,1,174.153333333333,79.0033333333333,0,165.503333333333,130.903333333333,0,170.693333333333,150.51,1,186.84,199.526666666667,1,1
2021_3.2_h,16851,241.046666666667,249.696666666667,0,177.036666666667,261.23,0,193.76,209.906666666667,1,184.533333333333,186.84,1,165.503333333333,134.363333333333,0,5
2021_3.2_h,17497,144.743333333333,88.23,1,213.943333333333,89.3833333333333,1,177.613333333333,133.786666666667,0,178.766666666667,160.89,0,177.613333333333,220.286666666667,0,1
2021_3.2_h,18567,114.18,95.7266666666667,1,178.766666666667,79.0033333333333,0,158.583333333333,133.21,1,164.926666666667,153.97,1,182.803333333333,201.833333333333,1,1
